Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
SPA,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.75,2035.0,2.97
SRP,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.88,2030.0,3.56
SWPP,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,3.13,2030.0,2.76
TAL,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.7,2025.0,2.7
TEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.06,2025.0,2.9
TEPC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.99,2030.0,3.7
TIDC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.21,2025.0,2.7
TPWR,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.52,2045.0,2.66
TVA,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.6,2030.0,2.73
WACM,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.14,2030.0,3.3
WALC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.0,2030.0,3.36
WAUW,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.62,2030.0,4.03
AEC,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.83,2060.0,3.84
AECI,rcp45hotter_ssp3,rcp45cooler_ssp3,2040.0,2.64,2025.0,2.8
AVA,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.78,2065.0,3.23
AZPS,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.55,2060.0,2.72
BANC,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,3.3,,
BPAT,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.63,2065.0,3.72
CHPD,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.6,2065.0,4.01
CISO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
CPLE,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,3.21,2060.0,3.01
DOPD,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,3.29,2065.0,4.07
DUK,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.7,2060.0,3.22
EPE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,2.74
ERCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
FMPP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
FPC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2055.0,2.56
FPL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
GCPD,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
GVL,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.6,2030.0,2.9
HST,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.54,,
IID,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.82,,
IPCO,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,3.05,2060.0,2.76
ISNE,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,3.11,2060.0,3.59
JEA,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.64,2065.0,3.15
LDWP,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.5,2080.0,2.72
LGEE,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.74,2060.0,3.74
MISO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NEVP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NSB,rcp45hotter_ssp3,rcp45cooler_ssp3,2055.0,2.5,2025.0,2.53
NWMT,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NYIS,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.51,2020.0,2.62
PACE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PACW,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.81,2065.0,2.91
PGE,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,3.1,2060.0,2.81
PJM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,3.5
PNM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PSCO,rcp45hotter_ssp3,rcp45cooler_ssp3,2080.0,2.65,2040.0,2.8
PSEI,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,3.18
SCEG,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,3.08
SCL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SOCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,4.03
SPA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SRP,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.88,,
SWPP,rcp45hotter_ssp3,rcp45cooler_ssp3,2070.0,2.84,2030.0,3.15
TAL,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.96,2050.0,2.71
TEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TEPC,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.52,,
TIDC,rcp45hotter_ssp3,rcp45cooler_ssp3,2065.0,2.53,,
TPWR,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2065.0,2.75
TVA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2045.0,2.5
WACM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WALC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WAUW,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.81,2060.0,3.55
