scenario,state,year,load_TWh,load_normalized
rcp85cooler_ssp3,MD,2055,72.7496924296631,1.011
rcp85cooler_ssp3,MD,2060,76.3901046985165,1.061
rcp85cooler_ssp3,MD,2065,75.0225187681959,1.042
rcp85cooler_ssp3,MD,2070,73.3716430705953,1.019
rcp85cooler_ssp3,MD,2075,75.4311632537942,1.048
rcp85cooler_ssp3,MD,2080,72.7487937356667,1.011
rcp85cooler_ssp3,MD,2085,73.7840894640967,1.025
rcp85cooler_ssp3,MD,2090,75.7740191403323,1.053
rcp85cooler_ssp3,MD,2095,72.9018934795923,1.013
rcp85cooler_ssp3,MD,2100,74.7564119562895,1.038
rcp85cooler_ssp3,ME,1975,2.67505469444447,0.216
rcp85cooler_ssp3,ME,1990,12.7126058305557,1.025
rcp85cooler_ssp3,ME,2005,13.6185886922223,1.098
rcp85cooler_ssp3,ME,2010,12.637124206389,1.019
rcp85cooler_ssp3,ME,2015,12.847168731389,1.036
rcp85cooler_ssp3,ME,2020,12.4041395126637,1.0
rcp85cooler_ssp3,ME,2025,12.184883063324,0.982
rcp85cooler_ssp3,ME,2030,12.416048250529,1.001
rcp85cooler_ssp3,ME,2035,12.6647092328851,1.021
rcp85cooler_ssp3,ME,2040,12.9758483757754,1.046
rcp85cooler_ssp3,ME,2045,13.6817056144554,1.103
rcp85cooler_ssp3,ME,2050,13.7912143192468,1.112
rcp85cooler_ssp3,ME,2055,15.1093983572421,1.218
rcp85cooler_ssp3,ME,2060,16.2581508093376,1.311
rcp85cooler_ssp3,ME,2065,17.629122717729,1.421
rcp85cooler_ssp3,ME,2070,18.2266906859518,1.469
rcp85cooler_ssp3,ME,2075,18.7258530930868,1.51
rcp85cooler_ssp3,ME,2080,18.4432538848801,1.487
rcp85cooler_ssp3,ME,2085,18.3893420559815,1.483
rcp85cooler_ssp3,ME,2090,17.520416137229,1.412
rcp85cooler_ssp3,ME,2095,17.6327178597271,1.422
rcp85cooler_ssp3,ME,2100,17.4087001542524,1.403
rcp85cooler_ssp3,MI,1975,31.4037308333336,0.288
rcp85cooler_ssp3,MI,1990,91.1223002094452,0.836
rcp85cooler_ssp3,MI,2005,121.952499336834,1.119
rcp85cooler_ssp3,MI,2010,113.659990293862,1.042
rcp85cooler_ssp3,MI,2015,110.756526413945,1.016
rcp85cooler_ssp3,MI,2020,109.028610345587,1.0
rcp85cooler_ssp3,MI,2025,109.419226997584,1.004
rcp85cooler_ssp3,MI,2030,110.473285201056,1.013
rcp85cooler_ssp3,MI,2035,113.6787397473,1.043
rcp85cooler_ssp3,MI,2040,113.950502851909,1.045
rcp85cooler_ssp3,MI,2045,118.350716396257,1.086
rcp85cooler_ssp3,MI,2050,119.017561036043,1.092
rcp85cooler_ssp3,MI,2055,119.136363586038,1.093
rcp85cooler_ssp3,MI,2060,125.483591961162,1.151
rcp85cooler_ssp3,MI,2065,129.027374314447,1.183
rcp85cooler_ssp3,MI,2070,128.977834600617,1.183
rcp85cooler_ssp3,MI,2075,132.449807421433,1.215
rcp85cooler_ssp3,MI,2080,130.364569454443,1.196
rcp85cooler_ssp3,MI,2085,134.061273349464,1.23
rcp85cooler_ssp3,MI,2090,133.145509531644,1.221
rcp85cooler_ssp3,MI,2095,132.699648794869,1.217
rcp85cooler_ssp3,MI,2100,136.137237540813,1.249
rcp85cooler_ssp3,MN,1975,12.3356282500001,0.165
rcp85cooler_ssp3,MN,1990,52.1883842852782,0.697
rcp85cooler_ssp3,MN,2005,72.8605545863895,0.972
rcp85cooler_ssp3,MN,2010,74.2356350247228,0.991
rcp85cooler_ssp3,MN,2015,71.9217898780561,0.96
rcp85cooler_ssp3,MN,2020,74.9293319853617,1.0
rcp85cooler_ssp3,MN,2025,76.1155111709173,1.016
rcp85cooler_ssp3,MN,2030,76.6038544707295,1.022
rcp85cooler_ssp3,MN,2035,77.4661148090756,1.034
rcp85cooler_ssp3,MN,2040,78.4113301544923,1.046
rcp85cooler_ssp3,MN,2045,78.1278453407887,1.043
rcp85cooler_ssp3,MN,2050,80.2302116191518,1.071
rcp85cooler_ssp3,MN,2055,83.8579380032371,1.119
rcp85cooler_ssp3,MN,2060,92.7441259546085,1.238
rcp85cooler_ssp3,MN,2065,98.9742509297652,1.321
rcp85cooler_ssp3,MN,2070,100.160924252752,1.337
rcp85cooler_ssp3,MN,2075,102.978711257491,1.374
rcp85cooler_ssp3,MN,2080,101.784903608231,1.358
rcp85cooler_ssp3,MN,2085,100.102903521951,1.336
rcp85cooler_ssp3,MN,2090,98.2023617121652,1.311
rcp85cooler_ssp3,MN,2095,95.4838835386841,1.274
rcp85cooler_ssp3,MN,2100,97.5390571327461,1.302
rcp85cooler_ssp3,MO,1975,12.9964341111112,0.141
rcp85cooler_ssp3,MO,1990,59.9410593489727,0.648
rcp85cooler_ssp3,MO,2005,90.1727056712785,0.975
rcp85cooler_ssp3,MO,2010,94.9465573837508,1.027
rcp85cooler_ssp3,MO,2015,88.8447057451674,0.961
rcp85cooler_ssp3,MO,2020,92.469479138976,1.0
rcp85cooler_ssp3,MO,2025,88.9344012447685,0.962
rcp85cooler_ssp3,MO,2030,89.6143953213671,0.969
rcp85cooler_ssp3,MO,2035,89.9286891671293,0.973
rcp85cooler_ssp3,MO,2040,94.2980212210638,1.02
rcp85cooler_ssp3,MO,2045,94.4816585299446,1.022
rcp85cooler_ssp3,MO,2050,97.5255187581972,1.055
rcp85cooler_ssp3,MO,2055,96.5365795515019,1.044
rcp85cooler_ssp3,MO,2060,106.93825182385,1.156
rcp85cooler_ssp3,MO,2065,107.388727747782,1.161
rcp85cooler_ssp3,MO,2070,108.195011621544,1.17
rcp85cooler_ssp3,MO,2075,109.916437765207,1.189
rcp85cooler_ssp3,MO,2080,112.927077423437,1.221
rcp85cooler_ssp3,MO,2085,109.867594929608,1.188
rcp85cooler_ssp3,MO,2090,109.341121875479,1.182
rcp85cooler_ssp3,MO,2095,103.473201792351,1.119
rcp85cooler_ssp3,MO,2100,103.298872297721,1.117
rcp85cooler_ssp3,MS,1975,7.40102847222228,0.145
rcp85cooler_ssp3,MS,1990,35.5814476693225,0.696
rcp85cooler_ssp3,MS,2005,50.6378253251393,0.991
rcp85cooler_ssp3,MS,2010,54.4308056774449,1.065
rcp85cooler_ssp3,MS,2015,52.5398227462504,1.028
rcp85cooler_ssp3,MS,2020,51.1173656617932,1.0
rcp85cooler_ssp3,MS,2025,50.7042456982251,0.992
rcp85cooler_ssp3,MS,2030,51.0376692313926,0.998
rcp85cooler_ssp3,MS,2035,50.6573499437799,0.991
rcp85cooler_ssp3,MS,2040,51.6082973441154,1.01
rcp85cooler_ssp3,MS,2045,49.6365830668535,0.971
rcp85cooler_ssp3,MS,2050,51.0509518256432,0.999
rcp85cooler_ssp3,MS,2055,49.6802409623668,0.972
rcp85cooler_ssp3,MS,2060,51.483027326284,1.007
rcp85cooler_ssp3,MS,2065,52.7948120490271,1.033
rcp85cooler_ssp3,MS,2070,52.3636103342707,1.024
rcp85cooler_ssp3,MS,2075,51.9788347782679,1.017
rcp85cooler_ssp3,MS,2080,52.0825540079354,1.019
rcp85cooler_ssp3,MS,2085,49.9010024205587,0.976
rcp85cooler_ssp3,MS,2090,50.2653363863474,0.983
rcp85cooler_ssp3,MS,2095,48.0959926760879,0.941
rcp85cooler_ssp3,MS,2100,46.7220890781318,0.914
rcp85cooler_ssp3,MT,1975,5.53987466666671,0.356
rcp85cooler_ssp3,MT,1990,14.4608263386946,0.929
rcp85cooler_ssp3,MT,2005,14.8017203698057,0.951
rcp85cooler_ssp3,MT,2010,15.0670201020557,0.968
rcp85cooler_ssp3,MT,2015,15.3229535490557,0.984
rcp85cooler_ssp3,MT,2020,15.5650995317893,1.0
rcp85cooler_ssp3,MT,2025,16.2336359027535,1.043
rcp85cooler_ssp3,MT,2030,16.598558311194,1.066
rcp85cooler_ssp3,MT,2035,16.5098316618662,1.061
rcp85cooler_ssp3,MT,2040,16.926611461314,1.087
rcp85cooler_ssp3,MT,2045,16.8128689127035,1.08
rcp85cooler_ssp3,MT,2050,16.8853701833735,1.085
rcp85cooler_ssp3,MT,2055,17.1409828673935,1.101
rcp85cooler_ssp3,MT,2060,17.6779021832335,1.136
rcp85cooler_ssp3,MT,2065,18.8083816885857,1.208
rcp85cooler_ssp3,MT,2070,19.0358604119093,1.223
rcp85cooler_ssp3,MT,2075,18.8019573139296,1.208
rcp85cooler_ssp3,MT,2080,19.0163495199735,1.222
rcp85cooler_ssp3,MT,2085,18.4939656921843,1.188
rcp85cooler_ssp3,MT,2090,18.2316827320543,1.171
rcp85cooler_ssp3,MT,2095,17.8300630367218,1.146
rcp85cooler_ssp3,MT,2100,18.2966593060563,1.175
rcp85cooler_ssp3,NC,1975,22.8437700000002,0.149
rcp85cooler_ssp3,NC,1990,99.5903260238897,0.649
rcp85cooler_ssp3,NC,2005,142.46760783389,0.929
rcp85cooler_ssp3,NC,2010,150.365535947779,0.98
rcp85cooler_ssp3,NC,2015,145.731325823529,0.95
rcp85cooler_ssp3,NC,2020,153.364374774335,1.0
rcp85cooler_ssp3,NC,2025,152.721349328615,0.996
rcp85cooler_ssp3,NC,2030,153.463340666576,1.001
rcp85cooler_ssp3,NC,2035,153.746910554514,1.002
rcp85cooler_ssp3,NC,2040,153.22671831914,0.999
rcp85cooler_ssp3,NC,2045,152.419822830189,0.994
rcp85cooler_ssp3,NC,2050,157.121338494664,1.024
rcp85cooler_ssp3,NC,2055,149.896325932245,0.977
rcp85cooler_ssp3,NC,2060,156.059653949557,1.018
rcp85cooler_ssp3,NC,2065,153.177158246493,0.999
rcp85cooler_ssp3,NC,2070,151.543519018995,0.988
rcp85cooler_ssp3,NC,2075,152.27549536881,0.993
rcp85cooler_ssp3,NC,2080,150.119053416904,0.979
rcp85cooler_ssp3,NC,2085,146.836987208287,0.957
rcp85cooler_ssp3,NC,2090,149.4825062425,0.975
rcp85cooler_ssp3,NC,2095,140.940842413073,0.919
rcp85cooler_ssp3,NC,2100,139.856613005796,0.912
rcp85cooler_ssp3,ND,1975,1.07412248055556,0.057
rcp85cooler_ssp3,ND,1990,7.75377754811117,0.41
rcp85cooler_ssp3,ND,2005,11.9601016467779,0.632
rcp85cooler_ssp3,ND,2010,14.1810947077779,0.75
rcp85cooler_ssp3,ND,2015,19.4244088597224,1.027
rcp85cooler_ssp3,ND,2020,18.9093385042585,1.0
rcp85cooler_ssp3,ND,2025,19.2315657338077,1.017
rcp85cooler_ssp3,ND,2030,19.2431384183132,1.018
rcp85cooler_ssp3,ND,2035,18.9108417953224,1.0
rcp85cooler_ssp3,ND,2040,18.9362327001338,1.001
rcp85cooler_ssp3,ND,2045,18.0875531030788,0.957
rcp85cooler_ssp3,ND,2050,19.1237023265324,1.011
rcp85cooler_ssp3,ND,2055,20.1453644748396,1.065
rcp85cooler_ssp3,ND,2060,22.1056859468646,1.169
rcp85cooler_ssp3,ND,2065,23.7227351001205,1.255
rcp85cooler_ssp3,ND,2070,24.0590082600058,1.272
rcp85cooler_ssp3,ND,2075,24.3356551721096,1.287
rcp85cooler_ssp3,ND,2080,23.8796845198005,1.263
rcp85cooler_ssp3,ND,2085,23.1363230625949,1.224
rcp85cooler_ssp3,ND,2090,22.7100886902374,1.201
rcp85cooler_ssp3,ND,2095,21.8346167213793,1.155
rcp85cooler_ssp3,ND,2100,22.3203341114963,1.18
rcp85cooler_ssp3,NE,1975,3.53642508333336,0.107
rcp85cooler_ssp3,NE,1990,19.8382789141668,0.601
rcp85cooler_ssp3,NE,2005,29.7924419708891,0.903
rcp85cooler_ssp3,NE,2010,32.6734986281114,0.99
rcp85cooler_ssp3,NE,2015,31.7726073326669,0.963
rcp85cooler_ssp3,NE,2020,32.9902316344892,1.0
rcp85cooler_ssp3,NE,2025,32.8378780388905,0.995
rcp85cooler_ssp3,NE,2030,33.267114409223,1.008
rcp85cooler_ssp3,NE,2035,32.7474131702714,0.993
rcp85cooler_ssp3,NE,2040,34.1525298417911,1.035
rcp85cooler_ssp3,NE,2045,33.5627304482369,1.017
rcp85cooler_ssp3,NE,2050,34.1362523848114,1.035
rcp85cooler_ssp3,NE,2055,35.2045399156897,1.067
rcp85cooler_ssp3,NE,2060,38.5042650879309,1.167
rcp85cooler_ssp3,NE,2065,40.1421942324845,1.217
rcp85cooler_ssp3,NE,2070,40.68453100816,1.233
rcp85cooler_ssp3,NE,2075,40.5358719892742,1.229
rcp85cooler_ssp3,NE,2080,41.3949645589853,1.255
rcp85cooler_ssp3,NE,2085,40.3297088762903,1.222
rcp85cooler_ssp3,NE,2090,39.4951984473864,1.197
rcp85cooler_ssp3,NE,2095,38.0930254290195,1.155
rcp85cooler_ssp3,NE,2100,38.2118346260839,1.158
rcp85cooler_ssp3,NH,1975,1.98387321944446,0.163
rcp85cooler_ssp3,NH,1990,9.9058766869723,0.814
rcp85cooler_ssp3,NH,2005,12.4782687821112,1.025
rcp85cooler_ssp3,NH,2010,11.989850478389,0.985
rcp85cooler_ssp3,NH,2015,11.9792843960557,0.984
rcp85cooler_ssp3,NH,2020,12.1732319118032,1.0
rcp85cooler_ssp3,NH,2025,12.0812265387284,0.992
rcp85cooler_ssp3,NH,2030,12.3137230282015,1.012
rcp85cooler_ssp3,NH,2035,12.5627425216659,1.032
rcp85cooler_ssp3,NH,2040,12.8177721068357,1.053
rcp85cooler_ssp3,NH,2045,13.5069928981407,1.11
rcp85cooler_ssp3,NH,2050,13.6253872222926,1.119
rcp85cooler_ssp3,NH,2055,14.5363690108785,1.194
rcp85cooler_ssp3,NH,2060,15.1552518266685,1.245
rcp85cooler_ssp3,NH,2065,15.6193961268712,1.283
rcp85cooler_ssp3,NH,2070,15.8136601119546,1.299
rcp85cooler_ssp3,NH,2075,16.2702979126582,1.337
rcp85cooler_ssp3,NH,2080,16.0878975335754,1.322
rcp85cooler_ssp3,NH,2085,16.2151406623496,1.332
rcp85cooler_ssp3,NH,2090,15.5682201819082,1.279
rcp85cooler_ssp3,NH,2095,15.6190159475682,1.283
rcp85cooler_ssp3,NH,2100,15.4418004881865,1.269
rcp85cooler_ssp3,NJ,1975,15.9226996355557,0.181
rcp85cooler_ssp3,NJ,1990,69.7604242363895,0.792
rcp85cooler_ssp3,NJ,2005,91.5357316258341,1.039
rcp85cooler_ssp3,NJ,2010,87.7010382722229,0.996
rcp85cooler_ssp3,NJ,2015,83.1585251125007,0.944
rcp85cooler_ssp3,NJ,2020,88.0755430082346,1.0
rcp85cooler_ssp3,NJ,2025,87.1525770621524,0.99
rcp85cooler_ssp3,NJ,2030,88.3622666102307,1.003
rcp85cooler_ssp3,NJ,2035,91.4597774753535,1.038
rcp85cooler_ssp3,NJ,2040,91.2944592465852,1.037
rcp85cooler_ssp3,NJ,2045,96.6791251360644,1.098
rcp85cooler_ssp3,NJ,2050,99.3596830156536,1.128
rcp85cooler_ssp3,NJ,2055,98.1334670675827,1.114
rcp85cooler_ssp3,NJ,2060,103.672052979757,1.177
rcp85cooler_ssp3,NJ,2065,101.957522536798,1.158
rcp85cooler_ssp3,NJ,2070,101.484161139823,1.152
rcp85cooler_ssp3,NJ,2075,103.988112216588,1.181
rcp85cooler_ssp3,NJ,2080,101.007093634197,1.147
rcp85cooler_ssp3,NJ,2085,104.432180084895,1.186
rcp85cooler_ssp3,NJ,2090,106.216986796267,1.206
rcp85cooler_ssp3,NJ,2095,104.996954345409,1.192
rcp85cooler_ssp3,NJ,2100,106.468129923504,1.209
rcp85cooler_ssp3,NM,1975,2.16780716666668,0.091
rcp85cooler_ssp3,NM,1990,15.3458444055001,0.642
rcp85cooler_ssp3,NM,2005,22.8385456983057,0.955
rcp85cooler_ssp3,NM,2010,24.6139954691113,1.029
rcp85cooler_ssp3,NM,2015,24.9196219992224,1.042
rcp85cooler_ssp3,NM,2020,23.9112861272894,1.0
rcp85cooler_ssp3,NM,2025,24.6250436082802,1.03
rcp85cooler_ssp3,NM,2030,25.3809026710072,1.061
rcp85cooler_ssp3,NM,2035,25.9161209616927,1.084
rcp85cooler_ssp3,NM,2040,27.0317434956697,1.131
rcp85cooler_ssp3,NM,2045,27.4975058133422,1.15
rcp85cooler_ssp3,NM,2050,28.70404358047,1.2
rcp85cooler_ssp3,NM,2055,30.0303983804086,1.256
rcp85cooler_ssp3,NM,2060,33.0965310294067,1.384
rcp85cooler_ssp3,NM,2065,36.8307426436922,1.54
rcp85cooler_ssp3,NM,2070,38.647883262897,1.616
rcp85cooler_ssp3,NM,2075,39.1532782178986,1.637
rcp85cooler_ssp3,NM,2080,39.5865186309528,1.656
rcp85cooler_ssp3,NM,2085,38.8049588267961,1.623
rcp85cooler_ssp3,NM,2090,38.7691446164042,1.621
rcp85cooler_ssp3,NM,2095,37.7352855393622,1.578
rcp85cooler_ssp3,NM,2100,38.3537831352031,1.604
rcp85cooler_ssp3,NV,1975,2.31707916666669,0.054
rcp85cooler_ssp3,NV,1990,18.2616768720113,0.426
rcp85cooler_ssp3,NV,2005,35.8530508863058,0.837
rcp85cooler_ssp3,NV,2010,36.949579956767,0.863
rcp85cooler_ssp3,NV,2015,38.7067702698336,0.904
rcp85cooler_ssp3,NV,2020,42.8314569541573,1.0
rcp85cooler_ssp3,NV,2025,46.5467390964201,1.087
rcp85cooler_ssp3,NV,2030,49.3034808612235,1.151
rcp85cooler_ssp3,NV,2035,50.0322790533082,1.168
rcp85cooler_ssp3,NV,2040,51.9204539827713,1.212
rcp85cooler_ssp3,NV,2045,52.5773477486238,1.228
rcp85cooler_ssp3,NV,2050,54.2473297034149,1.267
rcp85cooler_ssp3,NV,2055,55.4529401641324,1.295
rcp85cooler_ssp3,NV,2060,57.0506930207963,1.332
rcp85cooler_ssp3,NV,2065,59.246348937211,1.383
rcp85cooler_ssp3,NV,2070,60.6809028747972,1.417
rcp85cooler_ssp3,NV,2075,60.1131740020794,1.403
rcp85cooler_ssp3,NV,2080,60.8028888062677,1.42
rcp85cooler_ssp3,NV,2085,60.0097609049674,1.401
rcp85cooler_ssp3,NV,2090,60.2752600247597,1.407
rcp85cooler_ssp3,NV,2095,59.095558062956,1.38
rcp85cooler_ssp3,NV,2100,59.3610066890188,1.386
rcp85cooler_ssp3,NY,1975,32.7647873055558,0.191
rcp85cooler_ssp3,NY,1990,142.960751012779,0.832
rcp85cooler_ssp3,NY,2005,167.203070294446,0.973
rcp85cooler_ssp3,NY,2010,159.647460456668,0.929
rcp85cooler_ssp3,NY,2015,163.690596252779,0.952
rcp85cooler_ssp3,NY,2020,171.856198374835,1.0
rcp85cooler_ssp3,NY,2025,170.234284181544,0.991
rcp85cooler_ssp3,NY,2030,173.625313592463,1.01
rcp85cooler_ssp3,NY,2035,180.067154379044,1.048
rcp85cooler_ssp3,NY,2040,181.93045494096,1.059
rcp85cooler_ssp3,NY,2045,194.240573524667,1.13
rcp85cooler_ssp3,NY,2050,200.259545082543,1.165
rcp85cooler_ssp3,NY,2055,206.108533620818,1.199
rcp85cooler_ssp3,NY,2060,221.13957847891,1.287
rcp85cooler_ssp3,NY,2065,224.838239206941,1.308
rcp85cooler_ssp3,NY,2070,228.310866801294,1.328
rcp85cooler_ssp3,NY,2075,238.216352011139,1.386
rcp85cooler_ssp3,NY,2080,235.383187453343,1.37
rcp85cooler_ssp3,NY,2085,241.567292231494,1.406
rcp85cooler_ssp3,NY,2090,239.275524856695,1.392
rcp85cooler_ssp3,NY,2095,235.562809180923,1.371
rcp85cooler_ssp3,NY,2100,235.293367039753,1.369
rcp85cooler_ssp3,OH,1975,60.3283755827783,0.384
rcp85cooler_ssp3,OH,1990,157.337553437501,1.001
rcp85cooler_ssp3,OH,2005,176.121887833335,1.121
rcp85cooler_ssp3,OH,2010,168.566690632501,1.072
rcp85cooler_ssp3,OH,2015,160.729224238612,1.023
rcp85cooler_ssp3,OH,2020,157.174917972418,1.0
rcp85cooler_ssp3,OH,2025,156.556873330223,0.996
rcp85cooler_ssp3,OH,2030,157.707067740756,1.003
rcp85cooler_ssp3,OH,2035,163.595416793389,1.041
rcp85cooler_ssp3,OH,2040,164.580323486006,1.047
rcp85cooler_ssp3,OH,2045,170.095706748844,1.082
rcp85cooler_ssp3,OH,2050,172.654324189352,1.098
rcp85cooler_ssp3,OH,2055,171.265845381194,1.09
rcp85cooler_ssp3,OH,2060,180.417142947773,1.148
rcp85cooler_ssp3,OH,2065,184.952029733543,1.177
rcp85cooler_ssp3,OH,2070,183.980931169909,1.171
rcp85cooler_ssp3,OH,2075,189.273757790394,1.204
rcp85cooler_ssp3,OH,2080,188.341770360371,1.198
rcp85cooler_ssp3,OH,2085,191.299385107456,1.217
rcp85cooler_ssp3,OH,2090,192.316105909868,1.224
rcp85cooler_ssp3,OH,2095,188.738750476787,1.201
rcp85cooler_ssp3,OH,2100,191.528694158926,1.219
rcp85cooler_ssp3,OK,1975,7.85609755555562,0.118
rcp85cooler_ssp3,OK,1990,47.1580626155004,0.709
rcp85cooler_ssp3,OK,2005,59.5263368382783,0.895
rcp85cooler_ssp3,OK,2010,63.5869555148616,0.956
rcp85cooler_ssp3,OK,2015,66.3800730124728,0.998
rcp85cooler_ssp3,OK,2020,66.5173222732361,1.0
rcp85cooler_ssp3,OK,2025,66.5147153100428,1.0
rcp85cooler_ssp3,OK,2030,66.9747440515783,1.007
rcp85cooler_ssp3,OK,2035,67.5062183645967,1.015
rcp85cooler_ssp3,OK,2040,71.8815667533292,1.081
rcp85cooler_ssp3,OK,2045,71.7723771902067,1.079
rcp85cooler_ssp3,OK,2050,74.5875537080578,1.121
rcp85cooler_ssp3,OK,2055,75.3928901925092,1.133
rcp85cooler_ssp3,OK,2060,86.7689134047951,1.304
rcp85cooler_ssp3,OK,2065,94.1027896383433,1.415
rcp85cooler_ssp3,OK,2070,96.0467928521761,1.444
rcp85cooler_ssp3,OK,2075,96.6342408061102,1.453
rcp85cooler_ssp3,OK,2080,98.6041768836039,1.482
rcp85cooler_ssp3,OK,2085,96.0585820795013,1.444
rcp85cooler_ssp3,OK,2090,94.7703565297752,1.425
rcp85cooler_ssp3,OK,2095,89.9760478733346,1.353
rcp85cooler_ssp3,OK,2100,90.0955519218074,1.354
rcp85cooler_ssp3,OR,1975,13.5062742500001,0.24
rcp85cooler_ssp3,OR,1990,47.5561334010282,0.844
rcp85cooler_ssp3,OR,2005,51.4003080156115,0.912
rcp85cooler_ssp3,OR,2010,50.5758788191671,0.897
rcp85cooler_ssp3,OR,2015,51.1754817869449,0.908
rcp85cooler_ssp3,OR,2020,56.3779283170671,1.0
rcp85cooler_ssp3,OR,2025,59.957179835956,1.063
rcp85cooler_ssp3,OR,2030,60.5842670785197,1.075
rcp85cooler_ssp3,OR,2035,59.9747332543247,1.064
rcp85cooler_ssp3,OR,2040,61.4861468345363,1.091
rcp85cooler_ssp3,OR,2045,61.4531310208758,1.09
rcp85cooler_ssp3,OR,2050,62.2062899560033,1.103
rcp85cooler_ssp3,OR,2055,63.1480031461905,1.12
rcp85cooler_ssp3,OR,2060,65.5367318039691,1.162
rcp85cooler_ssp3,OR,2065,69.5189619507295,1.233
rcp85cooler_ssp3,OR,2070,70.2693879606456,1.246
rcp85cooler_ssp3,OR,2075,69.2600905978908,1.228
rcp85cooler_ssp3,OR,2080,69.849719304765,1.239
rcp85cooler_ssp3,OR,2085,68.4431824625433,1.214
rcp85cooler_ssp3,OR,2090,67.4620894624072,1.197
rcp85cooler_ssp3,OR,2095,66.4275675524747,1.178
rcp85cooler_ssp3,OR,2100,66.7842273574628,1.185
rcp85cooler_ssp3,PA,1975,45.2360985250004,0.29
rcp85cooler_ssp3,PA,1990,127.174199344168,0.817
rcp85cooler_ssp3,PA,2005,163.752842282779,1.051
rcp85cooler_ssp3,PA,2010,163.281219152779,1.048
rcp85cooler_ssp3,PA,2015,158.132573909446,1.015
rcp85cooler_ssp3,PA,2020,155.738871045251,1.0
rcp85cooler_ssp3,PA,2025,154.16994229044,0.99
rcp85cooler_ssp3,PA,2030,155.989055826935,1.002
rcp85cooler_ssp3,PA,2035,160.72152364692,1.032
rcp85cooler_ssp3,PA,2040,157.601930353752,1.012
rcp85cooler_ssp3,PA,2045,162.44426105091,1.043
rcp85cooler_ssp3,PA,2050,163.063404245621,1.047
rcp85cooler_ssp3,PA,2055,160.276210140212,1.029
rcp85cooler_ssp3,PA,2060,169.02584797686,1.085
rcp85cooler_ssp3,PA,2065,167.317203999127,1.074
rcp85cooler_ssp3,PA,2070,164.768617855166,1.058
rcp85cooler_ssp3,PA,2075,165.682058380927,1.064
rcp85cooler_ssp3,PA,2080,160.011894217559,1.027
rcp85cooler_ssp3,PA,2085,165.587291961876,1.063
rcp85cooler_ssp3,PA,2090,168.458715139996,1.082
rcp85cooler_ssp3,PA,2095,165.057963509582,1.06
rcp85cooler_ssp3,PA,2100,167.593741044,1.076
rcp85cooler_ssp3,RI,1975,1.28641730833334,0.153
rcp85cooler_ssp3,RI,1990,7.09796862411117,0.845
rcp85cooler_ssp3,RI,2005,8.95597512144452,1.066
rcp85cooler_ssp3,RI,2010,8.60590907922229,1.024
rcp85cooler_ssp3,RI,2015,8.4054760438334,1.001
rcp85cooler_ssp3,RI,2020,8.4002644156134,1.0
rcp85cooler_ssp3,RI,2025,8.16904715200173,0.972
rcp85cooler_ssp3,RI,2030,8.39440288702451,0.999
rcp85cooler_ssp3,RI,2035,8.66902995627924,1.032
rcp85cooler_ssp3,RI,2040,8.92556253222285,1.063
rcp85cooler_ssp3,RI,2045,9.63750284173952,1.147
rcp85cooler_ssp3,RI,2050,10.0512461678365,1.197
rcp85cooler_ssp3,RI,2055,10.6663264797173,1.27
rcp85cooler_ssp3,RI,2060,11.4617645424629,1.364
rcp85cooler_ssp3,RI,2065,11.8626924636701,1.412
rcp85cooler_ssp3,RI,2070,12.2568367306487,1.459
rcp85cooler_ssp3,RI,2075,12.6953620000104,1.511
rcp85cooler_ssp3,RI,2080,12.7531189631276,1.518
rcp85cooler_ssp3,RI,2085,13.1176209143448,1.562
rcp85cooler_ssp3,RI,2090,12.9415001489243,1.541
rcp85cooler_ssp3,RI,2095,12.927969609704,1.539
rcp85cooler_ssp3,RI,2100,12.7944679746243,1.523
rcp85cooler_ssp3,SC,1975,14.0546099444446,0.154
rcp85cooler_ssp3,SC,1990,61.6454132637227,0.674
rcp85cooler_ssp3,SC,2005,89.3193103404729,0.976
rcp85cooler_ssp3,SC,2010,90.327313356973,0.987
rcp85cooler_ssp3,SC,2015,87.4513815926118,0.956
rcp85cooler_ssp3,SC,2020,91.488948042848,1.0
rcp85cooler_ssp3,SC,2025,92.2493227782119,1.008
rcp85cooler_ssp3,SC,2030,94.0282603548146,1.028
rcp85cooler_ssp3,SC,2035,93.9699940725524,1.027
rcp85cooler_ssp3,SC,2040,94.147518446801,1.029
rcp85cooler_ssp3,SC,2045,93.0755887879041,1.017
rcp85cooler_ssp3,SC,2050,95.4643494285777,1.043
rcp85cooler_ssp3,SC,2055,92.5545270901557,1.012
rcp85cooler_ssp3,SC,2060,95.5568489419358,1.044
rcp85cooler_ssp3,SC,2065,95.1384584246169,1.04
rcp85cooler_ssp3,SC,2070,95.3464809593702,1.042
rcp85cooler_ssp3,SC,2075,94.7102866778408,1.035
rcp85cooler_ssp3,SC,2080,93.5022968670508,1.022
rcp85cooler_ssp3,SC,2085,91.5083543565138,1.0
rcp85cooler_ssp3,SC,2090,92.4554375909182,1.011
rcp85cooler_ssp3,SC,2095,88.1839671666752,0.964
rcp85cooler_ssp3,SC,2100,87.4685580214652,0.956
rcp85cooler_ssp3,SD,1975,1.12379183611112,0.082
rcp85cooler_ssp3,SD,1990,7.05632597302783,0.513
rcp85cooler_ssp3,SD,2005,10.9756988215001,0.798
rcp85cooler_ssp3,SD,2010,12.5428519830557,0.912
rcp85cooler_ssp3,SD,2015,13.2131050850279,0.961
